I
1101 Version - data cycle 2608, build 20260727, metadata FixXP1101. Copyright (c) 2025 Navigraph, Datasource Jeppesen

 14.749838889  -17.049358333  AGSOL ENRT GO 2115139
 12.510000000    6.792500000  AGSOX ENRT DN 2105426
  9.871388889    9.272500000  AGTAD ENRT DN 2105426
  1.109494444   12.475286111  AGTIR ENRT FO 2105411
  1.953322222   18.089338889  AGTOM ENRT FZ 2118999
  5.500405556    6.432291667  AGVAV ENRT DN 4464707
  0.241666667   29.425000000  AGVIR ENRT FZ 2105426
  4.895558333    9.482480556  AKBIP ENRT FK 4530263
  0.820000000   30.335000000  AKBON ENRT FZ 2118979
 -0.421991667    7.281316667  AKBOR ENRT FO 2105426
 18.488861111  -16.098833333  AKDAD ENRT GQ 2115139
 10.350000000  -15.600000000  AKDAK ENRT GG 4543826
  3.841666667   20.705000000  AKDEV ENRT FZ 2105426
  7.088611111    9.189444444  AKLIS ENRT DN 5906499
  4.589055556   18.470055556  AKMEL ENRT FE 5917783
-10.016666667   24.550000000  AKMEX ENRT FZ 2105411
 25.641666667   18.891666667  AKMID ENRT HL 2105411
  7.741666667   10.383333333  AKMOX ENRT DN 2105431
 -7.676666667   26.771666667  AKNAR ENRT FZ 2105411
 -5.111666667   22.800000000  AKROS ENRT FZ 2118994
-11.312786111   27.954841667  AKUGA ENRT FZ 4530243
 -1.008305556   34.026550000  AKUMU ENRT HK 2118999
  7.250000000    5.304166667  AKURE ENRT DN 2105426
-23.550000000   26.133333333  AKUTA ENRT FB 5920087
-30.620000000   15.000000000  ALDOV ENRT FA 2118999
 22.000000000   35.450000000  ALEBA ENRT HS 2118979
 28.901944444  -13.344750000  ALEDU ENRT GC 4530258
  3.996961111   39.667597222  ALEMU ENRT HA 2118999
-26.976538889   32.160525000  ALENI ENRT FA 2105431
 28.166666667   15.266666667  ALGAF ENRT HL 5906499
-33.183483333   25.852063889  ALKAT ENRT FA 2118999
 22.364444444   31.514444444  ALKED ENRT HE 2105411
 32.517330556   27.045747222  ALKIT ENRT HE 2105411
 34.219852778   -4.746477778  ALKIX ENRT GM 2115159
 -0.433333333   33.966666667  ALKON ENRT HK 2118999
  7.676388889   45.758333333  ALKOS ENRT HA 2105431
 25.472888889   34.121055556  ALKUN ENRT HE 5920067
  9.562500000   24.747500000  ALMAM ENRT HS 2105411
 27.023119444   34.230255556  ALMOD ENRT HE 5906499
  8.918611111   44.217222222  ALNAB ENRT HA 2118979
 30.900555556   29.716944444  ALPAM ENRT HE 2105411
 29.398611111   31.303055556  ALPID ENRT HE 2105411
 17.191944444   32.141944444  ALPOX ENRT HS 2118979
-10.000000000   56.372505556  ALRAN ENRT FS 2118979
 13.662500000   36.228888889  ALRAP ENRT HA 4543831
 -4.216788889   47.964050000  ALRUS ENRT FS 2105411
 -1.451227778   30.744513889  ALSAR ENRT HR 5920067
 29.028316667   31.258019444  ALSEN ENRT HE 2105411
 28.849166667   33.815555556  ALSOB ENRT HE 4530258
 13.412833333   25.060541667  ALSUG ENRT HS 5917015
 26.600555556   29.771666667  ALTAT ENRT HE 2105411
 34.000000000   21.938333333  ALTOP ENRT HL 2105431
 30.564722222   31.272777778  ALTOX ENRT HE 5906514
-20.132805556   55.519444444  ALUNA ENRT FM 2105431
 25.447333333   29.745402778  ALVOS ENRT HE 2105411
 29.016527778  -13.084583333  AMAPI ENRT GC 4464722
  5.310000000   35.023333333  AMATO ENRT HA 2118979
-10.000000000   55.648658333  AMBAN ENRT FS 2118979
-17.377500000   55.500000000  AMBOD ENRT FM 2118979
 15.591977778  -23.324636111  AMDER ENRT GV 5906519
 19.056666667   14.785277778  AMDIR ENRT DR 2105426
 14.353333333  -26.358333333  AMDOL ENRT GV 4543831
 -1.430000000   24.396666667  AMGES ENRT FZ 2105426
  3.115169444    9.952316667  AMGOS ENRT FK 4530263
 34.871666667   10.451111111  AMINA ENRT DT 4478290
 34.800000000    6.983888889  AMIRA ENRT DA 2118979
 33.927897222   -5.259536111  AMKAS ENRT GM 2115159
  9.951666667  -11.400000000  AMKAX ENRT GF 2105426
  9.157777778  -13.216388889  AMLEB ENRT GU 4530258
 -1.900000000   17.036666667  AMLOD ENRT FZ 2105411
 29.816666667  -10.022500000  AMLOK ENRT GM 2118994
  7.409444444   -9.220833333  AMLOV ENRT GU 2105411
  0.558333333   18.943333333  AMLOX ENRT FZ 2118994
  4.000000000    3.833333333  AMPAN ENRT DG 2105431
  6.666666667   -7.816666667  AMPAS ENRT DI 2118979
  5.255000000   26.120000000  AMPER ENRT FZ 2118979
  8.165833333   55.000000000  AMPEX ENRT HC 2105411
  3.150277778   14.170555556  AMPIL ENRT FK 2105411
  2.913333333    1.311666667  AMPOX ENRT DG 2115159
 12.318055556   13.318333333  AMRAR ENRT DN 2105411
  6.182222222   16.656666667  AMREN ENRT FE 2105411
  0.103333333   19.113333333  AMRIG ENRT FZ 2118994
 -8.571666667   22.000000000  AMRIL ENRT FZ 2118994
 -9.197544444   24.341388889  AMROV ENRT FZ 2105411
 -6.221833333   43.993508333  AMSAD ENRT HT 2118999
  9.000000000   -2.664166667  AMSAT ENRT DI 2118994
 22.000000000   -6.117222222  AMSEN ENRT GA 2105426
 18.266527778  -15.809722222  AMSEP ENRT GQ 2115154
 -1.216944444   16.848333333  AMSIK ENRT FC 2118999
  8.768027778    0.783200000  AMSIL ENRT DX 2105411
  6.581666667    1.092222222  AMSOM ENRT DX 5920082
 -5.390000000   18.016666667  AMSUX ENRT FZ 2105411
 20.083333333    2.366666667  AMTES ENRT DA 2118994
 27.854363889    3.000000000  AMTIK ENRT DA 2105426
  8.071666667    7.595000000  AMTIR ENRT DN 2105411
 12.711944444   36.725277778  AMUDO ENRT HA 5906519
 33.485555556   12.648611111  AMWAJ ENRT HL 5906499
 27.720555556  -15.087500000  ANARU ENRT GC 2115159
-13.713055556   48.006111111  ANDIL ENRT FM 2105431
-22.455925000   16.993305556  ANGOS ENRT FY 2115159
 30.516666667   21.083333333  ANHAR ENRT HL 5920067
 32.975833333    1.500000000  ANIEB ENRT DA 2105426
  4.819166667   17.474722222  ANIPA ENRT FE 2105431
-12.240000000   16.271666667  ANIPO ENRT FN 2105431
 14.744833333  -17.474777778  ANITI ENRT GO 2105411
 11.005555556   -5.373888889  ANIXA ENRT DF 5920082
-26.505591667   27.127405556  ANIXU ENRT FA 2105431
-12.132027778   44.428586111  ANJON ENRT FM 4530258
-10.000000000   50.578333333  ANKOR ENRT FM 2118979
 -5.210000000   21.993333333  ANOBA ENRT FZ 2118994
 -8.038333333   24.030000000  ANOTO ENRT FZ 2105411
-10.516666667   12.123333333  ANSUS ENRT FN 2118999
-24.828333333   32.979444444  ANSUT ENRT FQ 2105411
 10.715277778   38.145555556  ANSUV ENRT HA 2118999
-23.769891667   14.906138889  ANSUX ENRT FY 2118999
 33.800000000   28.266666667  ANTAR ENRT HE 2118979
-23.604722222   36.813888889  ANTAT ENRT FQ 2118999
  4.000000000   35.380000000  ANTAX ENRT HK 2118979
-24.646666667   33.288333333  ANTEM ENRT FQ 5920082
-24.000000000   13.601111111  ANTEP ENRT FY 2105431
-36.850000000   10.000000000  ANTES ENRT FA 2105431
-28.506322222   16.805569444  ANTIL ENRT FA 2105431
 -4.601577778   36.129777778  ANTIM ENRT HT 2105411
-21.235694444   55.187138889  ANTIR ENRT FM 5917010
 -4.198580556   46.898027778  ANTIS ENRT FS 2105411
-22.020000000   28.370000000  ANTOG ENRT FB 2115159
-19.830916667   53.095083333  ANTOL ENRT FM 5920082
-29.833333333   15.000000000  ANTOM ENRT FA 2118999
-11.500000000   33.641666667  ANTOP ENRT FW 4478290
-23.079041667   20.000000000  ANTOR ENRT FY 2118994
 11.735277778   36.104722222  ANTUM ENRT HA 2118999
 -7.654722222   15.767777778  ANTUX ENRT FN 2105431
 -6.000000000   16.333333333  ANUBI ENRT FZ 2118994
  5.156600000   24.457427778  ANUKI ENRT FE 2105431
 15.733725000   -8.167994444  ANUMU ENRT GQ 2105411
  7.849725000   -2.801227778  ANUVO ENRT DG 2118999
-17.391700000   15.822800000  ANVAG ENRT FY 2118979
-25.672419444   31.997286111  ANVAK ENRT FA 2118979
-13.997777778   28.288888889  ANVAM ENRT FL 2118994
-28.002500000   14.562347222  ANVAR ENRT FA 2105431
-31.160963889   33.109619444  ANVED ENRT FA 2118999
 -3.187458333   44.000000000  ANVET ENRT FS 2118979
  8.345555556   35.425833333  ANVEX ENRT HA 2105431
-21.481055556   55.636472222  ANVIB ENRT FM 5906519
-24.666666667   30.383333333  ANVIT ENRT FA 2105426
-19.393333333   35.020000000  ANVIV ENRT FQ 4464727
 -1.497772222   36.285380556  ANVIV ENRT HK 2105431
 -1.743947222   53.560097222  ANVIX ENRT FS 2118979
-18.097500000   54.159444444  ANVOR ENRT FM 2105411
-19.966666667   35.270000000  ANVOV ENRT FQ 2115154
 -2.734380556   36.161825000  ANVOX ENRT HT 2105431
 -6.444688889   39.740991667  ANVUN ENRT HT 2105411
-15.470000000   30.735000000  ANVUS ENRT FQ 2105426
 -0.055111111   32.317166667  ANVUT ENRT HU 4464727
-14.590000000   29.428333333  AOKDR ENRT FL 2105411
  2.191666667   22.550000000  APAKU ENRT FZ 2105426
 25.000000000  -19.504722222  APASO ENRT GC 2105431
-26.550983333   29.047955556  APDAK ENRT FA 4464727
 12.263333333   38.088333333  APDAN ENRT HA 5906519
-14.033333333   22.000000000  APDAR ENRT FN 2118994
-23.652394444   17.209650000  APDEM ENRT FY 2105431
  2.009444444   43.128333333  APDID ENRT HC 2105431
 -2.470275000   36.675486111  APDIK ENRT HT 5920087
-25.251666667   32.469444444  APDOB ENRT FQ 2105411
-30.089702778   30.003538889  APDOG ENRT FA 2105426
-19.996102778   25.347200000  APDOR ENRT FB 2105431
 -1.537052778   34.567111111  APDOT ENRT HT 2105431
-24.705222222   19.999772222  APDOV ENRT FB 2118999
-20.243611111   24.235277778  APDUN ENRT FB 5906519
-28.322125000   25.386888889  APDUR ENRT FA 2118994
-10.021666667   25.415000000  APEBI ENRT FZ 2105426
 -4.326666667   11.648055556  APEMI ENRT FC 2105411
  9.700277778    6.587777778  APEPU ENRT DN 2105411
 16.250000000    2.272222222  APERO ENRT GA 2118994
-13.340277778   12.494722222  APGAL ENRT FN 2105431
-28.286519444   31.329683333  APGAP ENRT FA 2118999
-20.742777778   23.774722222  APGAR ENRT FB 5906499
-26.550250000   15.833527778  APGAS ENRT FY 2105431
-21.951383333   14.298638889  APGEK ENRT FY 2105431
-11.095000000   31.783333333  APGEL ENRT FL 2105426
 -8.189483333   40.839450000  APGEN ENRT HT 2105411
 -0.580736111   36.376847222  APGEP ENRT HK 2105431
-23.576500000   18.169047222  APGIB ENRT FY 2105431
-19.498055556   31.373611111  APGID ENRT FV 2105426
-13.820000000   30.471666667  APGIK ENRT FL 2105426
-17.236666667   25.186666667  APGIS ENRT FL 4464727
-34.007350000   22.375961111  APGUP ENRT FA 2105431
 12.155000000   36.168611111  APGUS ENRT HA 2118999
 -6.580000000   28.321666667  APIBO ENRT FZ 2105426
 11.261666667  -24.473333333  APIGU ENRT GO 2115159
  8.568333333    9.728333333  APIRO ENRT DN 2105411
 -4.675833333   12.772500000  APIVA ENRT FN 2105426
  8.545000000    3.448333333  APIXA ENRT DN 2105411
 -0.189161111   46.242594444  APKAK ENRT FS 2118979
 13.693055556   39.280000000  APKAM ENRT HA 4530263
-20.757419444   21.636319444  APKAN ENRT FB 2105431
-33.988591667   20.692119444  APKAP ENRT FA 2105431
-11.667777778   13.365277778  APKAT ENRT FN 2105431
-30.527547222   20.170922222  APKEK ENRT FA 2118999
-28.200000000    0.000000000  APKID ENRT FA 2105426
-28.330427778   30.575877778  APKIK ENRT FA 2118999
-34.083511111   17.016477778  APKIN ENRT FA 2105431
 11.366666667   43.181666667  APKIX ENRT HC 2118979
  1.994444444   41.294722222  APKOB ENRT HC 2105431
  7.681388889   36.413333333  APKOD ENRT HA 2105431
 -7.300000000   18.146388889  APKOK ENRT FN 2105431
 -9.487747222   33.312088889  APKOL ENRT HT 2118979
-18.337611111   55.397166667  APKOT ENRT FM 2118999
 -1.095663889   36.145336111  APKUB ENRT HK 4478295
 -6.366905556   63.175541667  APKUD ENRT FI 2105431
-14.416666667   22.316666667  APKUS ENRT FL 2105411
-25.028333333   33.798333333  APLAP ENRT FQ 5920082
-25.111388889   36.543055556  APLAR ENRT FQ 2118979
-18.486138889   54.731250000  APLEM ENRT FM 2118999
-30.760769444   22.022166667  APLEN ENRT FA 2118999
-31.488102778   29.386875000  APLIP ENRT FA 2118999
 10.445277778   36.996944444  APLIR ENRT HA 2118999
-18.213888889   31.724722222  APLIS ENRT FV 2105411
 -1.501763889   34.921055556  APLOG ENRT HK 5920067
-28.870277778   34.425555556  APLUK ENRT FA 2118994
-13.140000000   30.355000000  APLUX ENRT FL 2105426
-28.480488889   25.532002778  APMAK ENRT FA 2118999
-28.789938889   30.949897222  APMAT ENRT FA 4543811
-20.383333333   34.943333333  APMAV ENRT FQ 2115154
 -2.245913889   37.329141667  APMAV ENRT HK 2105431
 -6.311633333   62.696261111  APMER ENRT FI 2105431
-23.707800000   26.445800000  APMET ENRT FB 2105431
-20.210000000   21.163300000  APMEX ENRT FB 2105431
-28.010680556   25.857791667  APMIN ENRT FA 2105431
  0.499166667   45.382222222  APMIR ENRT HC 2105411
-17.615000000   26.030000000  APMIT ENRT FL 4464727
 -3.277063889   36.467638889  APMIT ENRT HT 2105411
  8.626388889   49.302222222  APMOL ENRT HC 2105431
  9.913333333   40.521944444  APMON ENRT HA 2118999
-20.181666667   34.721666667  APMUD ENRT FQ 4464727
-31.296494444   28.121830556  APMUL ENRT FA 2105431
 -1.828825000   30.184533333  APMUM ENRT HR 4464707
-24.576552778   29.523469444  APMUX ENRT FA 2105431
 12.559444444   40.523611111  APMUX ENRT HA 2118999
 -6.975986111   68.889344444  APNAB ENRT FI 2105431
 -1.002641667   32.551561111  APNAD ENRT HU 5920067
 -8.045833333   15.810000000  APNET ENRT FN 2105431
-21.309722222   27.894722222  APNEX ENRT FB 2118999
  1.995538889   40.985930556  APNEX ENRT HK 4543831
-22.020000000   17.413333333  APNIN ENRT FY 2105431
-12.408611111   39.264166667  APNIV ENRT FQ 2105426
 -4.324008333   34.891336111  APNOL ENRT HT 2105426
 -1.517222222   36.826944444  APNOM ENRT HK 5916227
-26.760516667   30.781330556  APNON ENRT FA 2118999
-21.122200000   21.953600000  APNOP ENRT FB 2105431
 -9.970555556    1.916388889  APNUK ENRT FN 2115159
  1.583333333    9.711666667  APOPA ENRT FG 5920067
 -7.255822222   23.850252778  APOSO ENRT FZ 2105411
 12.330000000  -29.888333333  APOXA ENRT GO 2115159
  2.138888889   46.368888889  APRAM ENRT HC 2118999
-15.840555556   -5.000000000  APRAS ENRT FN 2105411
-28.008797222   26.418922222  APRAX ENRT FA 2105431
-20.420000000   27.030000000  APREV ENRT FB 2118979
-10.091666667   16.033333333  APRIG ENRT FN 2105411
  2.888333333  -10.333050000  APROM ENRT GO 2118999
  9.192500000    5.430555556  APRUN ENRT DN 2105411
  9.610277778    9.371111111  APSAL ENRT DN 2118994
  4.861102778   10.060938889  APSET ENRT FK 4530263
 -3.364994444    9.359313889  APSOM ENRT FO 2105411
 -0.359147222   10.439727778  APTAL ENRT FO 4464722
 14.256666667   13.032777778  APTEX ENRT DR 2105426
  7.040025000   15.762677778  APTOS ENRT FE 2105411
  2.989866667   -3.000000000  APUMI ENRT DG 2118999
  4.657075000    8.005675000  APVAN ENRT DN 2115139
  7.613333333    7.160000000  APVIX ENRT DN 2105411
  6.045000000    7.407222222  APVOT ENRT DN 2118979
 12.480000000    6.903333333  APVUR ENRT DN 2105411
  4.507222222   -3.000000000  ARABA ENRT DG 2118999
 28.432527778  -17.452333333  ARACO ENRT GC 5916995
 30.776666667   21.563333333  ARADA ENRT HL 5920082
  9.816111111  -35.908333333  ARAGO ENRT GO 2118999
  5.343944444    6.177583333  ARAGU ENRT DN 4543811
 -7.765000000   29.113333333  ARAKA ENRT FZ 2105426
 -5.300000000   10.733333333  ARAKI ENRT FN 2118979
  1.800661111   10.277372222  ARASI ENRT FG 5920067
 -2.000000000   -5.544166667  ARASO ENRT DI 2115154
 -5.883333333   14.683333333  ARBAK ENRT FZ 2118994
 10.090894444  -10.737677778  ARBAL ENRT GU 2105426
 -5.143333333   28.423333333  ARBAM ENRT FZ 2105426
 13.231944444   20.961111111  ARBEG ENRT FT 2105411
 -0.704758333   13.111327778  ARBEL ENRT FO 2105411
 16.438611111  -16.361111111  ARBEN ENRT GQ 4543826
 33.475000000    9.832194444  ARBES ENRT DT 4478290
 20.500000000  -13.066666667  ARDAR ENRT GQ 4530258
  5.560555556   -5.768333333  ARDET ENRT DI 2105411
  4.121666667    7.871666667  ARDEX ENRT DN 2118979
  4.659577778   10.366186111  ARDOP ENRT FK 4530263
  0.885833333   10.499444444  ARDUM ENRT FO 4530258
  6.396702778   13.687883333  AREKA ENRT FK 2105411
  7.243436111   -9.382238889  AREMA ENRT GL 2105431
 25.728083333  -14.358583333  ARENA ENRT GM 2105411
  0.883333333   18.366666667  ARERI ENRT FZ 2118979
 30.349444444   -9.777222222  ARGAB ENRT GM 4464722
 13.796241667    0.672644444  ARGAM ENRT DF 2105431
-10.131666667   13.623333333  ARGOL ENRT FN 2118979
 33.889444444   -1.626944444  ARIAM ENRT DA 2118999
 -3.522500000   11.570000000  ARIBU ENRT FO 2118994
 17.211111111  -14.833888889  ARIKO ENRT GQ 2105426
  3.865991667   12.715094444  ARKEV ENRT FK 5920067
 -4.000000000    6.583333333  ARKOS ENRT FO 2118999
 14.640277778   -7.000000000  ARKUR ENRT GA 4530243
  0.979847222   26.009150000  ARLAR ENRT FZ 2118994
  0.391666667   -7.745000000  ARLEM ENRT GO 2118979
 10.279816667    0.286847222  ARLEX ENRT DG 2105411
  6.150555556   -5.110000000  ARLIX ENRT DI 2105411
  4.000000000   -1.916944444  ARMAR ENRT DG 2105431
  2.153333333   27.695000000  ARMEN ENRT FZ 2105426
 35.359722222   10.038888889  ARNEB ENRT DT 5920067
 20.247766667   -1.449586111  AROGA ENRT GA 2105411
 27.491666667   20.020000000  ARRIG ENRT HL 2105411
 27.348802778    3.000000000  ARSEM ENRT DA 2105426
  9.551111111   43.405833333  ARSHI ENRT HA 5920087
 29.930833333   -9.553333333  ARSOL ENRT GM 5906514
 28.409027778  -16.034138889  ARTEM ENRT GC 4464722
 29.357916667  -13.585694444  ARVEM ENRT GC 4464722
 -0.017505556   25.281152778  ARVOX ENRT FZ 4530243
 36.033888889   -0.208888889  ARZEW ENRT DA 2105426
  7.311111111  -28.218888889  ASEBA ENRT GO 2105431
  0.693055556   30.683888889  ASEKA ENRT HU 2105431
 35.000000000  -12.711666667  ASGAM ENRT GM 2118999
  9.095555556   43.928888889  ASKEN ENRT HA 2118999
 15.815000000   24.001486111  ASKOL ENRT FT 2118999
  6.295833333   26.426944444  ASKON ENRT HS 2118999
 25.442438889   29.003444444  ASMAB ENRT HE 2105411
 13.522600000   26.155108333  ASMAG ENRT HS 5906519
 34.203611111    8.673333333  ASMAS ENRT DT 4474450
 15.138333333   30.886666667  ASNON ENRT HS 2118999
  4.353611111  -24.226666667  ASOBU ENRT GO 2115159
  9.940555556   40.232500000  ASOLE ENRT HA 5920067
 -3.609783333   38.026961111  ASOLE ENRT HK 2105431
-29.333333333   10.000000000  ASONI ENRT FA 2115159
-34.105088889   18.133558333  ASPIK ENRT FA 5906519
 25.790555556   33.105277778  ASRAB ENRT HE 5920067
 17.411666667   30.328611111  ASRAV ENRT HS 2105431
  8.000561111   12.916613889  ASSAM ENRT FK 4543811
 28.981194444  -13.314666667  ASTAM ENRT GC 4530258
 10.651944444   42.517222222  ASTAR ENRT HA 5906499
 26.000000000    7.071666667  ATAFA ENRT DA 2105426
 -3.436666667  -13.235000000  ATANI ENRT GO 2115159
 29.712222222    4.260277778  ATCHA ENRT DA 2105411
 36.326388889   10.917222222  ATLEL ENRT DT 5906514
-21.469166667   60.092222222  ATLOP ENRT FI 5920067
 22.000000000   29.090833333  ATMUL ENRT HE 2118979
-10.000000000   46.476750000  ATOLA ENRT FS 2118979
 -1.278611111   37.153055556  ATUDU ENRT HK 5916227
  4.000000000   31.800000000  ATUGA ENRT HU 5920087
-21.175766667   26.838377778  ATUKU ENRT FB 2105431
-23.591955556   24.143425000  ATULA ENRT FB 2105431
 10.711388889   45.321944444  ATULO ENRT HC 2105431
 -5.396755556   35.920588889  ATUNU ENRT HT 2105411
-23.170483333   17.132055556  ATUPI ENRT FY 4530263
-24.523333333   32.311666667  ATUSI ENRT FQ 5920082
 -2.104141667   37.423186111  ATUTA ENRT HK 2105431
 -1.463888889   53.955555556  ATUTI ENRT FS 2118979
-27.993325000   27.868686111  ATUXO ENRT FA 2105431
 34.325811111   -5.204055556  ATVAR ENRT GM 4478295
-19.412272222   33.406308333  AVAGA ENRT FQ 4606295
  4.000000000   35.432661111  AVAGI ENRT HK 2118999
-25.719416667   27.444266667  AVAGO ENRT FA 4530243
-37.000000000   26.000000000  AVANA ENRT FA 2118999
-23.788661111   24.059722222  AVARA ENRT FB 2105431
  0.885147222   49.208144444  AVARI ENRT FS 2105411
 -3.034422222   35.426577778  AVATU ENRT HT 4464707
-26.915644444   29.452808333  AVAVA ENRT FA 2105431
-18.504166667   32.298611111  AVEBO ENRT FV 2105411
  9.225000000   49.668333333  AVEDA ENRT HC 2105431
  4.002500000   40.580555556  AVEDI ENRT HA 2118999
-13.376666667   29.988333333  AVEKA ENRT FL 2105426
 -6.257547222   39.622425000  AVEKI ENRT HT 2105431
-13.966666667   28.565000000  AVEKU ENRT FL 5920067
 11.366944444   56.133333333  AVELI ENRT HC 2105431
 -1.088611111   37.143333333  AVENA ENRT HK 5916247
-24.494997222   22.694444444  AVESI ENRT FB 2105431
  0.965516667   39.537436111  AVESO ENRT HK 2118999
 -3.680477778   36.054372222  AVETA ENRT HT 2105411
-32.643408333   23.379188889  AVEXA ENRT FA 2105431
-19.593333333   34.480000000  AVEXU ENRT FQ 4464727
 11.473333333   44.207777778  AVIDO ENRT HC 2118999
-12.462500000    4.339444444  AVIGI ENRT FN 2105411
 -5.570150000   40.912641667  AVIGO ENRT HT 2105411
-26.981858333   28.721005556  AVILO ENRT FA 4530263
  3.547777778   50.877500000  AVIMO ENRT FS 2118979
-17.935000000   22.479997222  AVIPU ENRT FY 2105431
 -6.031100000   37.754969444  AVITA ENRT HT 2118994
-17.863333333   37.720000000  AVITO ENRT FQ 2105426
-15.668055556   29.950000000  AVIVA ENRT FV 2118994
-19.335719444   33.501344444  AVIXU ENRT FQ 4606295
 -0.075927778   34.747430556  AVOBA ENRT HK 5918039
-20.018797222   21.000244444  AVOGU ENRT FY 2118999
-15.633333333   22.866666667  AVONI ENRT FL 2105431
  9.338333333   33.933333333  AVONO ENRT HA 4530243
-25.230555556   32.676944444  AVOSA ENRT FQ 2105411
-17.108611111   32.247222222  AVOSI ENRT FV 2105426
 -9.136388889   14.562777778  AVOVA ENRT FN 2118994
 -4.082377778   57.954747222  AVOXA ENRT FS 2105411
-28.378552778   26.538333333  AVUBU ENRT FA 2118999
 -2.848466667   40.705238889  AVUDU ENRT HK 5920087
 11.259722222   40.364722222  AVUKU ENRT HA 2105431
-23.939933333   23.994308333  AVULA ENRT FB 2105431
 12.928333333   38.875000000  AVUNI ENRT HA 5906519
 -3.532980556   37.750858333  AVUNO ENRT HT 2118979
-14.233333333   27.683333333  AVUPA ENRT FL 2118994
-27.498638889   22.225025000  AVUSA ENRT FA 2105431
  4.918333333   44.000000000  AVUSI ENRT HA 2118999
 -6.933055556   12.627777778  AVUTA ENRT FN 2118994
 13.625833333   38.471388889  AXAGA ENRT HA 2105431
 12.572500000   36.226111111  AXAMI ENRT HA 2118999
  9.252777778   43.753611111  AXAPO ENRT HA 2118999
 11.895833333   36.128055556  AXEBI ENRT HA 2118999
-13.529444444   32.827500000  AXEBO ENRT FW 5920067
