SID:010,1,SZE1,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0930,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SZE1,RW09,SZE,RJ,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SZE1,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2730,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SZE1,RW27,SZE,RJ,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,XAC5,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00530,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,XAC5,RW09,XAC,RJ,D, ,VE  , ,   ,CF, ,YZT,RJ,D, ,      ,1040,0556,1040,0540, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,XAC5,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,XAC5,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,XAC5,RW27,XAC,RJ,D, ,VE  , ,   ,CF, ,YZT,RJ,D, ,      ,1040,0556,1040,0520, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,YZT4R,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0950,    ,+,00530,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,YZT4R,RW09,D104M,RJ,P,C,EY  , ,   ,CF, ,YZT,RJ,D, ,      ,1040,0130,1040,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,YZT4R,RW09,YZT,RJ,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,YZT4R,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2750,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,YZT4R,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
