SID:010,2,BMT2E,RW09, , , , ,    , ,   ,CD, ,LKH,VV,D, ,      ,    ,    ,0880,0050, ,     ,     ,09000, ,   ,    ,   ,LKH,VV,D, , , , , ;
SID:020,2,BMT2E,RW09,LKH,VV,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,BMT2E,RW09,PANSO,VV,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BMT2E,RW09,BMT,VV,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BMT2F,RW27, , , , ,    , ,   ,CD, ,LKH,VV,D, ,      ,    ,    ,2680,0040, ,     ,     ,09000, ,   ,    ,   ,LKH,VV,D, , , , , ;
SID:020,2,BMT2F,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0460,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,2,BMT2F,RW27,PANSO,VV,P,C,E C , ,   ,CF, ,LKH,VV,D, ,      ,3470,0160,3470,0090,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BMT2F,RW27,BMT,VV,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BMT2J,RW09,DL209,VV,P,C,E   , ,010,CF, ,LKH,VV,D, ,      ,0885,0083,0880,0070, ,     ,     ,09000, ,   ,    ,   ,VVDL,VV,P,A, , , , ;
SID:020,5,BMT2J,RW09,DL219,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,BMT2J,RW09,KILEN,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,09000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BMT2J,RW09,OSURA,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BMT2J,RW09,BMT,VV,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BMT2K,RW27, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2680,    ,+,04000,     ,09000, ,   ,    ,   ,VVDL,VV,P,A, , , , ;
SID:020,5,BMT2K,RW27,PANSO,VV,P,C,E C , ,010,DF, , , , , ,      ,    ,    ,    ,    ,B,FL110,09000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BMT2K,RW27,BMT,VV,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CRA2A,RW09, , , , ,    , ,   ,CD, ,LKH,VV,D, ,      ,    ,    ,0880,0090, ,     ,     ,09000, ,   ,    ,   ,LKH,VV,D, , , , , ;
SID:020,2,CRA2A,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CRA2A,RW09,SOSPA,VV,E,A,E C , ,   ,CF, ,LKH,VV,D, ,      ,0752,0175,0750,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,CRA2A,RW09,CRA,VV,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL135,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CRA2B,RW09,DL209,VV,P,C,E   , ,010,CF, ,LKH,VV,D, ,      ,0885,0083,0880,0070, ,     ,     ,09000, ,   ,    ,   ,VVDL,VV,P,A, , , , ;
SID:020,5,CRA2B,RW09,SOSPA,VV,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
