SID:010,2,KORA1S,RW01, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0050,    ,+,00500,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KORA1S,RW01,ADOVO,GC,P,C,E   , ,   ,CF, ,LTE,GC,D, ,      ,2072,0249,0280,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KORA1S,RW01, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,2830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KORA1S,RW01,TADEK,GC,P,C,E   , ,   ,CF, ,FTV,GC,D, ,      ,3521,0302,3530,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KORA1S,RW01, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KORA1S,RW01,LZR,GC,D, ,V   , ,   ,CF, ,LZR,GC,D, ,      ,0000,0000,0700,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,KORA1S,RW01,DIBIB,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,KORA1S,RW01,GAMVA,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,KORA1S,RW01,KORAL,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KORA1W,RW19, , , , ,    , ,   ,VD, ,FTV,GC,D, ,      ,    ,    ,1850,0050, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:025,2,KORA1W,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KORA1W,RW19,D269G,GC,P,C,E   ,R,   ,AF, ,FTV,GC,D, ,      ,2680,0070,1850,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KORA1W,RW19,D341G,GC,P,C,E   ,R,   ,AF, ,FTV,GC,D, ,      ,3410,0070,2690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KORA1W,RW19,TADEK,GC,P,C,E   , ,   ,CF, ,LZR,GC,D, ,      ,2426,0282,3530,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KORA1W,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,KORA1W,RW19,LZR,GC,D, ,V   , ,   ,CF, ,LZR,GC,D, ,      ,0000,0000,0700,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,KORA1W,RW19,KORAL,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,KORA7R,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1850,    ,+,00490,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:010,5,KORA7R,RW19,FV780,GC,P,C,E   , ,   ,CF, ,LTE,GC,D, ,      ,2014,0452,1850,0110,+,04600,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,KORA7R,RW19,FV781,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL065,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,KORA7R,RW19,ARGOX,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KORA7R,RW19,LTE,GC,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KORA7R,RW19,DIBIB,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KORA7R,RW19,POKAB,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KORA7R,RW19,GAMVA,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KORA7R,RW19,KORAL,GC,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,KORA9Q,RW01,DER01,GC,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:010,5,KORA9Q,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0200,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KORA9Q,RW01,FV672,GC,E,A,E   , ,   ,CF, ,LTE,GC,D, ,      ,2072,0169,0280,0140,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KORA9Q,RW01,LTE,GC,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KORA9Q,RW01,LZR,GC,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KORA9Q,RW01,DIBIB,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KORA9Q,RW01,POKAB,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KORA9Q,RW01,GAMVA,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,KORA9Q,RW01,KORAL,GC,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LARY4R,RW19, , , , ,    , ,   ,VD, ,FTV,GC,D, ,      ,    ,    ,1850,0054,+,02600,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,LARY4R,RW19,D215H,GC,P,C,E   , ,   ,CF, ,FTV,GC,D, ,      ,2150,0083,2630,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LARY4R,RW19,LZ56B,GC,P,C,E   ,R,   ,AF, ,LZR,GC,D, ,      ,2420,0560,2080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,LARY4R,RW19,RASEP,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LARY4R,RW19,LARYS,GC,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LARY5Q,RW01, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0050,    ,+,00500,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LARY5Q,RW01,ADOVO,GC,P,C,E   , ,   ,CF, ,FTV,GC,D, ,      ,0271,0090,0280,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LARY5Q,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LARY5Q,RW01,D311L,GC,P,C,E   ,L,   ,AF, ,FTV,GC,D, ,      ,3110,0120,0280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,LARY5Q,RW01, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LARY5Q,RW01,LARYS,GC,E,A,EE  , ,   ,CF, ,FTV,GC,D, ,      ,3005,0576,3010,0430,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LORP4Q,RW01, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0050,    ,+,00500,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LORP4Q,RW01,ADOVO,GC,P,C,E   , ,   ,CF, ,FTV,GC,D, ,      ,0271,0090,0280,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LORP4Q,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LORP4Q,RW01,D280L,GC,P,C,E   ,L,   ,AF, ,FTV,GC,D, ,      ,2800,0120,0280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LORP4Q,RW01,BETAN,GC,E,A,E   , ,   ,CF, ,FTV,GC,D, ,      ,2697,0205,2700,0080,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,LORP4Q,RW01,LORPO,GC,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LORP4R,RW19, , , , ,    , ,   ,VD, ,FTV,GC,D, ,      ,    ,    ,1850,0054,+,02600,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,LORP4R,RW19,D215H,GC,P,C,E   , ,   ,CF, ,FTV,GC,D, ,      ,2150,0083,2630,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LORP4R,RW19,LZ56A,GC,P,C,E   ,R,   ,AF, ,LZR,GC,D, ,      ,2210,0560,2070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LORP4R,RW19,LORPO,GC,E,A,EE  , ,   ,CF, ,FTV,GC,D, ,      ,2560,0436,2440,0280,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LUNO3R,RW19, , , , ,    , ,   ,VD, ,FTV,GC,D, ,      ,    ,    ,1850,0050, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,LUNO3R,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
