SID:010,5,CZA1C,RW10,CT402,MM,P,C,EY  , ,010,CF, ,CZA,MM,D, ,      ,1010,0070,1010,0070, ,     ,     ,18500, ,   ,    ,   ,CZA,MM,D, , , , , ;
SID:020,5,CZA1C,RW10,CZA,MM,D, ,VE H,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CZA1D,RW28, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2810,    ,+,00510,     ,18500, ,   ,    ,   ,CZA,MM,D, , , , , ;
SID:020,5,CZA1D,RW28,CT502,MM,P,C,EY  , ,010,CF, ,CZA,MM,D, ,      ,2810,0070,2810,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,CZA1D,RW28,CZA,MM,D, ,VE H,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CZA4A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,00510,     ,18500, ,   ,    ,   ,CZA,MM,D, , , , , ;
SID:020,2,CZA4A,RW10,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,1010,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CZA4A,RW10,CZA,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CZA4B,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,00510,     ,18500, ,   ,    ,   ,CZA,MM,D, , , , , ;
SID:020,2,CZA4B,RW28,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,2810,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CZA4B,RW28,CZA,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D10-Z,CZA,CZA,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,CZA,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,2610,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,CZA,CD10,MM,P,C,EE  ,R,   ,CF,Y,CZA,MM,D, ,      ,2810,0080,1010,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D10-Z, ,CD10,MM,P,C,E  I, ,   ,IF, ,CZA,MM,D, ,      ,2810,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D10-Z, ,FD10,MM,P,C,E  F, ,   ,CF, ,CZA,MM,D, ,      ,2810,0052,1010,0028,+,01600,     ,     , ,   ,    ,   ,CZA,MM,D, , ,0, ,S;
APPCH:030,D,D10-Z, ,RW10,MM,P,G,G  M, ,   ,CF, ,CZA,MM,D, ,      ,2739,0006,1010,0046, ,00148,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D10-Z, ,CZA,MM,D, ,VYM , ,   ,CF, ,CZA,MM,D, ,      ,0000,0000,1010,0006, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
