RWY:RW04 ,     ,      ,00030, ,    , ,   ;S33474613,E121570103,0000;
RWY:RW14 ,     ,      ,00030, ,    , ,   ;
RWY:RW22 ,     ,      ,00030, ,    , ,   ;S33471372,E121573207,0656;
RWY:RW32 ,     ,      ,00030, ,    , ,   ;
