SID:010,5,ASTA7A,RW11L,DE11L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,ETI,LT,D, , , , , ;
SID:020,5,ASTA7A,RW11L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1080,    ,+,03060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ASTA7A,RW11L,AD700,LT,P,C,E   , ,   ,CF, ,ETI,LT,D, ,      ,1165,0055,1230,0036, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ASTA7A,RW11L,AD701,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,ASTA7A,RW11L,AD705,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ASTA7A,RW11L,AD707,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ASTA7A,RW11L,AD709,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ASTA7A,RW11L,AD711,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ASTA7A,RW11L,AD713,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,ASTA7A,RW11L,AD715,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,ASTA7A,RW11L,ASTAL,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASTA7B,RW29R,DE29R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,ETI,LT,D, , , , , ;
SID:020,5,ASTA7B,RW29R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2880,    ,+,03060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ASTA7B,RW29R,AD802,LT,P,C,E   , ,   ,CF, ,ETI,LT,D, ,      ,2725,0053,2730,0056, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ASTA7B,RW29R,AD713,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ASTA7B,RW29R,AD715,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ASTA7B,RW29R,ASTAL,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASTA7C,RW29R,DE29R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,ETI,LT,D, , , , , ;
SID:020,2,ASTA7C,RW29R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,03060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASTA7C,RW29R, , , , ,    , ,   ,CD, ,ETI,LT,D, ,      ,    ,    ,2740,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASTA7C,RW29R,ETI,LT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,ASTA7C,RW29R,ASTAL,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASTA7D,RW11L,DE11L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,ETI,LT,D, , , , , ;
SID:020,2,ASTA7D,RW11L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1080,    ,+,03060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASTA7D,RW11L, , , , ,    , ,   ,VD, ,ETI,LT,D, ,      ,    ,    ,1250,0056,+,03800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASTA7D,RW11L,ETI,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
SID:050,2,ASTA7D,RW11L,ASTAL,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AZBU7A,RW11L,DE11L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,ETI,LT,D, , , , , ;
SID:020,5,AZBU7A,RW11L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1080,    ,+,03060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AZBU7A,RW11L,AD700,LT,P,C,E   , ,   ,CF, ,ETI,LT,D, ,      ,1165,0055,1230,0036, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AZBU7A,RW11L,AD701,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,AZBU7A,RW11L,AD703,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AZBU7A,RW11L,BUQIW,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AZBU7A,RW11L,EFFAG,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,AZBU7A,RW11L,AZBUL,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AZBU7B,RW29R,DE29R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,ETI,LT,D, , , , , ;
SID:020,5,AZBU7B,RW29R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2880,    ,+,03060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AZBU7B,RW29R,AD802,LT,P,C,E   , ,   ,CF, ,ETI,LT,D, ,      ,2725,0053,2730,0056, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AZBU7B,RW29R,AD711,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,AZBU7B,RW29R,AD709,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AZBU7B,RW29R,AD707,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AZBU7B,RW29R,AD701,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,AZBU7B,RW29R,AD703,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,AZBU7B,RW29R,BUQIW,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,AZBU7B,RW29R,EFFAG,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
