SID:010,2,DEMUP1,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:015,2,DEMUP1,RW35, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DEMUP1,RW35,DEMUP,US,E,A,EEC , ,   ,CF, ,HMN,US,D, ,      ,2401,1404,3220,0160,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DEMUP3,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:020,2,DEMUP3,RW17,WI,US,P,N,E   ,L,   ,CF,Y,HMN,US,D, ,      ,2322,1373,3200,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DEMUP3,RW17,DEMUP,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LARUS1,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:030,2,LARUS1,RW35,PM,US,P,N,E   ,R,   ,CF,Y,HMN,US,D, ,      ,2304,1406,2100,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,LARUS1,RW35,LARUS,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LARUS3,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:020,2,LARUS3,RW17,LARUS,US,E,A,EEC , ,   ,CF, ,HMN,US,D, ,      ,2238,1496,1640,0200,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MILGA1,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:020,2,MILGA1,RW35,PM,US,P,N,E   ,R,   ,CF,Y,HMN,US,D, ,      ,2304,1406,2100,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MILGA1,RW35,MILGA,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MILGA3,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:020,2,MILGA3,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MILGA3,RW17,MILGA,US,E,A,EEC , ,   ,CF, ,HMN,US,D, ,      ,2299,1680,2160,0220,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NARNI1,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:020,2,NARNI1,RW35, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NARNI1,RW35,NARNI,US,E,A,EEC , ,   ,CF, ,HMN,US,D, ,      ,2314,1174,0410,0160,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NARNI3,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:015,2,NARNI3,RW17, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NARNI3,RW17,NARNI,US,E,A,EEC , ,   ,CF, ,HMN,US,D, ,      ,2314,1174,0520,0170,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SADER1,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:015,2,SADER1,RW35, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SADER1,RW35,SADER,US,E,A,EEC , ,   ,CF, ,HMN,US,D, ,      ,2359,1635,2610,0220,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SADER3,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,00860,     ,05000, ,   ,    ,   ,USHU,US,P,A, , , , ;
SID:015,2,SADER3,RW17, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SADER3,RW17,SADER,US,E,A,EEC , ,   ,CF, ,HMN,US,D, ,      ,2359,1635,2500,0200,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,DEMUP5,RW35,DEMUP,US,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,USHU,US,P,A, , , , ;
STAR:030,2,DEMUP5,RW35,PM,US,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,DEMUP6,RW17,DEMUP,US,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,USHU,US,P,A, , , , ;
STAR:030,2,DEMUP6,RW17,WI,US,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KALIR5,RW35,KALIR,US,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,USHU,US,P,A, , , , ;
STAR:030,2,KALIR5,RW35,PM,US,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KALIR6,RW17,KALIR,US,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,USHU,US,P,A, , , , ;
STAR:030,2,KALIR6,RW17,WI,US,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MILGA5,RW35,MILGA,US,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,USHU,US,P,A, , , , ;
STAR:020,2,MILGA5,RW35,PM,US,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
