SID:005,2,ABNI1E,RW07R,I,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:010,2,ABNI1E,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,ABNI1E,RW07R, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ABNI1E,RW07R,ABNIT,UE,P,C,EE  , ,   ,CF, ,TRN,UI,D, ,      ,0810,1377,1360,0150,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABNI1F,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,ABNI1F,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNI1F,RW25L,IG,UE,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ABNI1F,RW25L,ABNIT,UE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ABNI1K,RW07R,DE07R,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,5,ABNI1K,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ABNI1K,RW07R,ABNIT,UE,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABNI1L,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,ABNI1L,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNI1L,RW25L,ABNIT,UE,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,BANU1E,RW07R,I,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:010,2,BANU1E,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,BANU1E,RW07R, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BANU1E,RW07R,BANUL,UE,E,A,EE  , ,   ,CF, ,TRN,UI,D, ,      ,0829,1151,2000,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANU1F,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,BANU1F,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BANU1F,RW25L, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BANU1F,RW25L,BANUL,UE,E,A,EE  , ,   ,CF, ,TRN,UI,D, ,      ,0829,1151,2030,0160,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BANU1K,RW07R,DE07R,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,5,BANU1K,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BANU1K,RW07R,BANUL,UE,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANU1L,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,BANU1L,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BANU1L,RW25L,BANUL,UE,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,DIBU1E,RW07R,I,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:010,2,DIBU1E,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,DIBU1E,RW07R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DIBU1E,RW07R,DIBUM,UE,E,A,EE  , ,   ,CF, ,DEM,UE,D, ,      ,1687,1120,0850,0130,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIBU1F,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,DIBU1F,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIBU1F,RW25L,IG,UE,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIBU1F,RW25L,DIBUM,UE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIBU1K,RW07R,DE07R,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,DIBU1K,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIBU1K,RW07R,DIBUM,UE,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIBU1L,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,DIBU1L,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIBU1L,RW25L,DIBUM,UE,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,DOLE1E,RW07R,I,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:010,2,DOLE1E,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,DOLE1E,RW07R, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DOLE1E,RW07R,DOLEK,UE,E,A,EE  , ,   ,CF, ,TRN,UI,D, ,      ,0670,1073,2900,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DOLE1F,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,DOLE1F,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DOLE1F,RW25L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DOLE1F,RW25L,DOLEK,UE,E,A,EE  , ,   ,CF, ,TRN,UI,D, ,      ,0670,1073,2880,0160,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DOLE1K,RW07R,DE07R,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,5,DOLE1K,RW07R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DOLE1K,RW07R,DOLEK,UE,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DOLE1L,RW25L,DE25L,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,UERL,UE,P,A, , , , ;
SID:020,2,DOLE1L,RW25L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,01600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DOLE1L,RW25L,DOLEK,UE,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
