SID:010,2,SULT1A,RW07L,D069G,LT,P,C,E   , ,   ,CF, ,BRY,LT,D, ,      ,0690,0070,0690,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1A,RW07L,D147G,LT,P,C,E   ,R,   ,AF, ,BRY,LT,D, ,      ,1467,0070,0690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1A,RW07L,SULTA,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SULT1B,RW07L,D069G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,0690,0070,0690,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1B,RW07L,BRY,LT,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1B,RW07L,SULTA,LT,E,A,EEC ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SULT1C,RW25R,D248G,LT,P,C,E   , ,   ,CF, ,BRY,LT,D, ,      ,2480,0070,2480,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1C,RW25R,D147G,LT,P,C,E   ,L,   ,AF, ,BRY,LT,D, ,      ,1467,0070,2480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1C,RW25R,SULTA,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SULT1D,RW25R,D248G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,2480,0070,2480,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1D,RW25R,BRY,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1D,RW25R,SULTA,LT,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNWA1B,RW07L,D069G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,0690,0070,0690,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,UNWA1B,RW07L,UNWAN,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNWA1D,RW25R,D248G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,2480,0070,2480,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,UNWA1D,RW25R,BRY,LT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNWA1D,RW25R,UNWAN,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,YAA1B,RW07L,D069G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,0690,0070,0690,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,YAA1B,RW07L,BRY,LT,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,YAA1B,RW07L,YAA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,YAA1D,RW25R,D248G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,2480,0070,2480,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,YAA1D,RW25R,BRY,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,YAA1D,RW25R,YAA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BKZ1E,ALL,BKZ,LT,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BRY,LT,D, , , , , ;
