SID:010,5,HUX1E,RW07,BT422,MM,P,C,EY  , ,010,CF, ,HUX,MM,D, ,      ,0811,0070,0810,0070, ,     ,     ,18500, ,   ,    ,   ,HUX,MM,D, , , , , ;
SID:020,5,HUX1E,RW07,HUX,MM,D, ,VE H,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,HUX1F,RW25,BT523,MM,P,C,EY  , ,010,CF, ,HUX,MM,D, ,      ,2514,0070,2510,0060, ,     ,     ,18500, ,   ,    ,   ,HUX,MM,D, , , , , ;
SID:020,5,HUX1F,RW25,HUX,MM,D, ,VE H,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HUX3A,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0760,    ,+,00870,     ,18500, ,   ,    ,   ,HUX,MM,D, , , , , ;
SID:020,2,HUX3A,RW07,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,0810,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HUX3A,RW07,HUX,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HUX3B,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0760,    ,+,00870,     ,18500, ,   ,    ,   ,HUX,MM,D, , , , , ;
SID:020,2,HUX3B,RW07,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,0810,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HUX3B,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HUX3B,RW07,D115R,MM,P,C,EY  ,R,   ,AF, ,HUX,MM,D, ,      ,1150,0180,0810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,HUX3B,RW07, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,HUX3B,RW07,HUX,MM,D, ,VE H, ,   ,CF, ,HUX,MM,D, ,      ,0000,0000,3050,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HUX3C,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2560,    ,+,00870,     ,18500, ,   ,    ,   ,HUX,MM,D, , , , , ;
SID:020,2,HUX3C,RW25,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,2510,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HUX3C,RW25,HUX,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HUX3D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2560,    ,+,00870,     ,18500, ,   ,    ,   ,HUX,MM,D, , , , , ;
SID:020,2,HUX3D,RW25,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,2510,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HUX3D,RW25, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HUX3D,RW25,D217R,MM,P,C,EY  ,L,   ,AF, ,HUX,MM,D, ,      ,2170,0180,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,HUX3D,RW25, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,HUX3D,RW25,HUX,MM,D, ,VE H, ,   ,CF, ,HUX,MM,D, ,      ,0000,0000,0270,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D07-Z,HUX,HUX,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D07-Z,HUX,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,2330,0090,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D07-Z,HUX,CF07,MM,P,C,EE  ,R,   ,CF,Y,HUX,MM,D, ,      ,2510,0090,0710,0010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D07-Z, ,CF07,MM,P,C,E  I, ,   ,IF, ,HUX,MM,D, ,      ,2510,0090,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D07-Z, ,FF07,MM,P,C,E  F, ,   ,CF, ,HUX,MM,D, ,      ,2510,0060,0710,0030,+,02100,     ,     , ,   ,    ,   ,HUX,MM,D, , ,0, ,S;
APPCH:030,D,D07-Z, ,RW07,MM,P,G,G  M, ,   ,CF, ,HUX,MM,D, ,      ,2471,0008,0710,0052, ,00514,     ,     , ,   ,-287,   , , , , , ,0, ,S;
APPCH:040,D,D07-Z, ,HUX,MM,D, ,V M , ,   ,CF, ,HUX,MM,D, ,      ,0000,0000,0710,0008, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D07-Z, ,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,0810,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D07-Z, ,HUX,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D25-Z,HUX,HUX,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D25-Z,HUX,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,1010,0090,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D25-Z,HUX,CF25,MM,P,C,EE  ,L,   ,CF,Y,HUX,MM,D, ,      ,0810,0090,2610,0010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D25-Z, ,CF25,MM,P,C,E  I, ,   ,IF, ,HUX,MM,D, ,      ,0810,0090,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D25-Z, ,FF25,MM,P,C,E  F, ,   ,CF, ,HUX,MM,D, ,      ,0810,0060,2610,0030,+,02100,     ,     , ,   ,    ,   ,HUX,MM,D, , ,0, ,S;
APPCH:025,D,D25-Z, ,35VOR,MM,P,C,E S , ,   ,CF, ,HUX,MM,D, ,      ,0810,0035,2610,0025,+,01400,     ,     , ,   ,-322,   , , , , , ,0, ,S;
APPCH:030,D,D25-Z, ,RW25,MM,P,G,G  M, ,   ,CF, ,HUX,MM,D, ,      ,0856,0008,2610,0027, ,00477,     ,     , ,   ,-322,   , , , , , ,0, ,S;
APPCH:040,D,D25-Z, ,HUX,MM,D, ,VYM , ,   ,CF, ,HUX,MM,D, ,      ,0000,0000,2610,0008, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D25-Z, ,HUX,MM,D, ,V   , ,   ,FD, ,HUX,MM,D, ,      ,0000,0000,2510,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D25-Z, ,HUX,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R07,HUX,HUX,MM,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,19500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R07,HUX,BT420,MM,P,C,EY  , ,010,CF, ,HUX,MM,D, ,      ,2330,0090,2330,0090,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R07,HUX,BT421,MM,P,C,EE  ,R,010,CF,Y,HUX,MM,D, ,      ,2514,0060,0710,0030,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R07, ,BT421,MM,P,C,E  F, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,19500, ,   ,    ,   ,HUX,MM,D, , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R07, ,RW07,MM,P,G,G  M, ,302,TF, , , , , ,      ,    ,    ,0710,0052, ,00514,     ,     , ,   ,-287,   , , , , , ,B,J,S;
