SID:040,4,ADBAS8,RW36R,SS504,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,ADBAS8,RW36R,SS303,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADBAS8, ,SS303,ZS,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,5,ADBAS8, ,LURMA,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADBAS8, ,ADBAS,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ADBASU,RW36B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,00410,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:010,2,ADBASU,RW36B, , , , ,    , ,   ,CD, ,SHA,ZS,D, ,      ,    ,    ,0030,0016, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ADBASU,RW36B,CGT,ZS,D, ,V   ,L,   ,CF, ,CGT,ZS,D, ,      ,0000,0000,2310,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADBASU,RW36B,OLGAP,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,ADBASU,RW36B,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADBASU,RW36B,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ADBASW,RW18L,JTN,ZS,D, ,VE  , ,   ,CF, ,JTN,ZS,D, ,      ,0000,0000,1830,0040, ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:010,1,ADBASW,RW18R,JTN,ZS,D, ,VE  , ,   ,CF, ,JTN,ZS,D, ,      ,0000,0000,1810,0040, ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:010,2,ADBASW, ,JTN,ZS,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,2,ADBASW, ,OLGAP,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,ADBASW, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADBASW, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ANDU,RW36B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,00410,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:010,2,ANDU,RW36B, , , , ,    , ,   ,CD, ,SHA,ZS,D, ,      ,    ,    ,0030,0016, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ANDU,RW36B,JTN,ZS,D, ,V   ,L,   ,CF,Y,JTN,ZS,D, ,      ,0000,0000,1530,0070,+,03940,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,ANDU,RW36B,IDNIK,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANDU,RW36B,AND,ZS,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ANDW,RW18L,JTN,ZS,D, ,VE  , ,   ,CF, ,JTN,ZS,D, ,      ,0000,0000,1830,0040, ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:010,1,ANDW,RW18R,JTN,ZS,D, ,VE  , ,   ,CF, ,JTN,ZS,D, ,      ,0000,0000,1810,0040, ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:010,2,ANDW, ,JTN,ZS,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,2,ANDW, ,IDNIK,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANDW, ,AND,ZS,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ANDZ,RW18L,SS301,ZS,P,C,E   , ,010,CF, ,SHA,ZS,D, ,      ,1843,0114,1840,0090,+,02960,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,ANDZ,RW18L,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ANDZ,RW18L,SS213,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ANDZ,RW18R,SS301,ZS,P,C,E   , ,010,CF, ,SHA,ZS,D, ,      ,1843,0114,1830,0090,+,02960,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,ANDZ,RW18R,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ANDZ,RW18R,SS213,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ANDZ,RW36L,DE36L,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,ANDZ,RW36L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0030,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ANDZ,RW36L,SS503,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,04930,01970,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,ANDZ,RW36L,SS504,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,ANDZ,RW36L,SS303,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,ANDZ,RW36L,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,ANDZ,RW36L,SS213,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ANDZ,RW36R,DE36R,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,ANDZ,RW36R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0030,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ANDZ,RW36R,SS503,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,04930,01970,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,ANDZ,RW36R,SS504,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,ANDZ,RW36R,SS303,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,ANDZ,RW36R,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,ANDZ,RW36R,SS213,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANDZ, ,SS213,ZS,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,5,ANDZ, ,AND,ZS,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IBEGI8,RW18L,SS301,ZS,P,C,E   , ,010,CF, ,SHA,ZS,D, ,      ,1843,0114,1840,0090,+,02960,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,IBEGI8,RW18L,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,4,IBEGI8,RW18L,PD409,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IBEGI8,RW18L,PD024,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,IBEGI8,RW18L,PD304,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IBEGI8,RW18R,SS301,ZS,P,C,E   , ,010,CF, ,SHA,ZS,D, ,      ,1843,0114,1830,0090,+,02960,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,IBEGI8,RW18R,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,4,IBEGI8,RW18R,PD409,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IBEGI8,RW18R,PD024,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,IBEGI8,RW18R,PD304,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IBEGI8,RW36L,DE36L,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,IBEGI8,RW36L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0030,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IBEGI8,RW36L,SS503,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,04930,01970,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,IBEGI8,RW36L,SS504,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,IBEGI8,RW36L,SS303,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,IBEGI8,RW36L,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,IBEGI8,RW36L,PD409,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL148,FL118,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,IBEGI8,RW36L,PD024,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,IBEGI8,RW36L,PD304,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IBEGI8,RW36R,DE36R,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,IBEGI8,RW36R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0030,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IBEGI8,RW36R,SS503,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,04930,01970,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,IBEGI8,RW36R,SS504,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,IBEGI8,RW36R,SS303,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,IBEGI8,RW36R,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,IBEGI8,RW36R,PD409,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL148,FL118,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,IBEGI8,RW36R,PD024,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,IBEGI8,RW36R,PD304,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBEGI8, ,PD304,ZS,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:050,5,IBEGI8, ,LASAN,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBEGI8, ,BEKOK,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBEGI8, ,ALDAP,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IBEGI8, ,IBEGI,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,4,IBEGI9,RW36L,DE36L,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,IBEGI9,RW36L,SF1,ZS,P,C,EE  , ,010,CF, ,SHA,ZS,D, ,      ,0033,0137,0040,0140,+,03940,     ,     ,-,250,    ,   , , , , , , , , ;
SID:005,4,IBEGI9,RW36R,DE36R,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,IBEGI9,RW36R,SF1,ZS,P,C,EE  , ,010,CF, ,SHA,ZS,D, ,      ,0033,0137,0030,0140,+,03940,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,IBEGI9, ,SF1,ZS,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     ,-,250,    ,   ,SHA,ZS,D, , , , , ;
SID:020,5,IBEGI9, ,PD506,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBEGI9, ,EKVUT,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IBEGI9, ,IBEGI,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IBEGIU,RW36B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,00410,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,2,IBEGIU,RW36B, , , , ,    , ,   ,CD, ,SHA,ZS,D, ,      ,    ,    ,0030,0016, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IBEGIU,RW36B,JTN,ZS,D, ,V   ,L,   ,CF,Y,JTN,ZS,D, ,      ,0000,0000,1530,0070,+,03940,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,IBEGIU,RW36B,XSY,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IBEGIU,RW36B,NINAS,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IBEGIU,RW36B,LASAN,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,IBEGIU,RW36B,BEKOK,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,IBEGIU,RW36B,ALDAP,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,IBEGIU,RW36B,IBEGI,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IBEGIW,RW18L,JTN,ZS,D, ,VY  , ,   ,CF, ,JTN,ZS,D, ,      ,0000,0000,1830,0040, ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,1,IBEGIW,RW18L,PDL,ZS,D, ,VE  ,L,   ,CF, ,JTN,ZS,D, ,      ,0946,0170,0830,0150,+,04930,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,1,IBEGIW,RW18R,JTN,ZS,D, ,VY  , ,   ,CF, ,JTN,ZS,D, ,      ,0000,0000,1810,0040, ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,1,IBEGIW,RW18R,PDL,ZS,D, ,VE  ,L,   ,CF, ,JTN,ZS,D, ,      ,0946,0170,0830,0150,+,04930,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,IBEGIW, ,PDL,ZS,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,250,    ,   ,SHA,ZS,D, , , , , ;
SID:020,2,IBEGIW, ,NINAS,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IBEGIW, ,LASAN,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IBEGIW, ,BEKOK,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IBEGIW, ,ALDAP,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IBEGIW, ,IBEGI,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LAMEN8,RW18L,SS301,ZS,P,C,E   , ,010,CF, ,SHA,ZS,D, ,      ,1843,0114,1840,0090,+,02960,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,LAMEN8,RW18L,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LAMEN8,RW18L,PD409,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LAMEN8,RW18L,PD024,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LAMEN8,RW18L,PD304,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LAMEN8,RW18R,SS301,ZS,P,C,E   , ,010,CF, ,SHA,ZS,D, ,      ,1843,0114,1830,0090,+,02960,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,LAMEN8,RW18R,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LAMEN8,RW18R,PD409,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LAMEN8,RW18R,PD024,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LAMEN8,RW18R,PD304,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LAMEN8,RW36L,DE36L,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,LAMEN8,RW36L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0030,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LAMEN8,RW36L,SS503,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,04930,01970,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,LAMEN8,RW36L,SS504,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LAMEN8,RW36L,SS303,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LAMEN8,RW36L,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,LAMEN8,RW36L,PD409,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL148,FL118,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,LAMEN8,RW36L,PD024,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,LAMEN8,RW36L,PD304,ZS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LAMEN8,RW36R,DE36R,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHA,ZS,D, , , , , ;
SID:020,4,LAMEN8,RW36R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0030,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LAMEN8,RW36R,SS503,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,04930,01970,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,LAMEN8,RW36R,SS504,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LAMEN8,RW36R,SS303,ZS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LAMEN8,RW36R,SS211,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
