APPCH:010,A,I04,D216N,D216N,EG,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I04,D216N,CF04,EG,P,C,EE B, ,   ,CF, ,IHBD,EG,P,I,      ,2158,0121,0360,0025,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I04, ,CF04,EG,P,C,E  I, ,   ,IF, ,IHBD,EG,P,I,      ,2158,0121,    ,    ,J,02800,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I04, ,FF04,EG,P,C,E  F, ,   ,CF, ,IHBD,EG,P,I,      ,2158,0072,0360,0049,H,02000,02000,     , ,   ,-300,   ,HB,EG,D,B, ,0,D,S;
APPCH:030,I,I04, ,RW04,EG,P,G,G  M, ,   ,CF, ,IHBD,EG,P,I,      ,2158,0011,0360,0061, ,00063,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I04, ,D036H,EG,P,C,EYM , ,   ,CF, ,BEL,EG,D, ,      ,0767,0179,0360,0089, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I04, ,HB,EG,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I04, ,HB,EG,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,0360,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I22,HB,HB,EG,D,B,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I22,HB,CF22,EG,P,C,E   , ,   ,CF, ,BEL,EG,D, ,      ,0727,0194,0360,0103,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I22,HB,CF22,EG,P,C,EY  , ,   ,FC, ,BEL,EG,D, ,      ,0727,0194,0810,0043,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
