SID:010,2,ADPU1E,RW19,DER19,ZL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DNC,ZL,D, , , , , ;
SID:020,2,ADPU1E,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1800,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADPU1E,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADPU1E,RW19,D150O,ZL,P,C,EY  , ,   ,CF, ,DNC,ZL,D, ,      ,1500,0170,1500,0100,+,08860,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,2,ADPU1E,RW19, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ADPU1E,RW19,D029T,ZL,P,C,E   , ,   ,CF, ,DZH,ZL,D, ,      ,0293,0200,0290,0140,+,11820,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ADPU1E,RW19,AGITU,ZL,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13780,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,ADPU1E,RW19,LEVGI,ZL,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,ADPU1E,RW19,ADPUX,ZL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADPU2T,RW18B, , , , ,    , ,   ,CD, ,DNC,ZL,D, ,      ,    ,    ,1800,0104,+,07880,     ,     , ,   ,    ,   ,DNC,ZL,D, , , , , ;
SID:020,2,ADPU2T,RW18B, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADPU2T,RW18B,D180N,ZL,P,C,E   , ,   ,CF, ,DJC,ZL,D, ,      ,1800,0140,3600,0080,+,11820,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,ADPU2T,RW18B,DJC,ZL,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14770,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADPU2T,RW18B,AGITU,ZL,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ADPU2T,RW18B,LEVGI,ZL,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ADPU2T,RW18B,ADPUX,ZL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADPU3D,RW19,DER19,ZL,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZLLL,ZL,P,A, , , , ;
SID:020,5,ADPU3D,RW19, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1800,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADPU3D,RW19,LL602,ZL,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,ADPU3D,RW19,LL603,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09520,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,ADPU3D,RW19,LL604,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10830,     ,     , ,   ,    ,   , , , , , , , , ;
SID:065,5,ADPU3D,RW19,LL605,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14770,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ADPU3D,RW19,AGITU,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ADPU3D,RW19,LEVGI,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ADPU3D,RW19,ADPUX,ZL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ADPU4M,RW36L, , , , ,    , ,   ,CD, ,DNC,ZL,D, ,      ,    ,    ,3600,0068,+,07880,     ,     , ,   ,    ,   ,DNC,ZL,D, , , , , ;
SID:020,1,ADPU4M,RW36L,D360M,ZL,P,C,EY  , ,   ,CF, ,DZH,ZL,D, ,      ,3465,0329,3600,0070,+,09520,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ADPU4M,RW36L, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,ADPU4M,RW36L,D077Q,ZL,P,C,E   , ,   ,CF, ,DJC,ZL,D, ,      ,0768,0170,0770,0080,+,11820,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,1,ADPU4M,RW36L,AGITU,ZL,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13780,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,1,ADPU4M,RW36L,LEVGI,ZL,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,1,ADPU4M,RW36L,ADPUX,ZL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ADPU4M,RW36R, , , , ,    , ,   ,CD, ,DNC,ZL,D, ,      ,    ,    ,3600,0068,+,07880,     ,     , ,   ,    ,   ,DNC,ZL,D, , , , , ;
SID:020,1,ADPU4M,RW36R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3570,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
