SID:010,6,ENDE1Q,EVONN,ENDEV,YM,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,ENDE1Q,EVONN,EVONN,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ENDE1Q,NOBAR,ENDEV,YM,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,ENDE1Q,NOBAR,NOBAR,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ENDE1Q,OLSEM,ENDEV,YM,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,ENDE1Q,OLSEM,OLSEM,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ENDE1Q,OPTIC,ENDEV,YM,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,ENDE1Q,OPTIC,OPTIC,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISDI1D,RW05,NB593,YM,P,C,E   , ,010,CF, ,CB,YM,D, ,      ,0315,1201,0470,0070, ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,5,ISDI1D,RW05,ISDIT,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ISDI1D,RW05,ISDIT,YM,E,A,EE  , ,010,FM, ,CB,YM,D, ,      ,0293,1247,3430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAMB1D,RW05,NB593,YM,P,C,E   , ,010,CF, ,CB,YM,D, ,      ,0315,1201,0470,0070, ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,5,KAMB1D,RW05,ISDIT,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KAMB1D,RW05,PEBRA,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAMB1D,RW05,NB594,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAMB1D,RW05,BIPAP,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KAMB1D,RW05,KAMBA,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KAMB1D,DIPSO,KAMBA,YM,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,KAMB1D,DIPSO,DIPSO,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KAMB1D,NOBAR,KAMBA,YM,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,KAMB1D,NOBAR,NOBAR,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KAMB1N,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0470,    ,+,00800,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,KAMB1N,RW05,NB504,YM,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,4,KAMB1N,RW05,NB508,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KAMB1N,RW05,NB537,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:010,4,KAMB1N,RW23,NB523,YM,E,A,E   , ,010,CF, ,CB,YM,D, ,      ,0293,1064,2270,0060, ,     ,     ,10000,-,270,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,KAMB1N,RW23,NB524,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KAMB1N,RW23,NB525,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,KAMB1N,RW23,MADUG,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,KAMB1N,RW23,NB537,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAMB1N, ,NB537,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,5,KAMB1N, ,PASGO,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KAMB1N, ,KAMBA,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAMB1Q,RW23, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2270,    ,+,00800,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,5,KAMB1Q,RW23,MIKOM,YM,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,KAMB1Q,RW23,NB503,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAMB1Q,RW23,GODUK,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAMB1Q,RW23,NB537,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KAMB1Q,RW23,PASGO,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KAMB1Q,RW23,KAMBA,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LEKI1D,RW23, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2270,    ,+,00800,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,5,LEKI1D,RW23,MIKOM,YM,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LEKI1D,RW23,NB596,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LEKI1D,RW23,LEKID,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LEKI1D,RW23,LEKID,YM,E,A,EE  , ,010,FM, ,CB,YM,D, ,      ,0238,1187,3540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MELI1H,RW23,NB590,YM,P,C,E   , ,010,CF, ,CB,YM,D, ,      ,0273,0969,2270,0160, ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,5,MELI1H,RW23,UPDID,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MELI1H,RW23,REGER,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MELI1H,RW23,MELIT,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MELI1H,LEECE,MELIT,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,MELI1H,LEECE,LEECE,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MELI1H,NWA,MELIT,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,MELI1H,NWA,NWA,YM,D,B,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PASG1N,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0470,    ,+,00800,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,PASG1N,RW05,NB504,YM,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,4,PASG1N,RW05,NB508,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,PASG1N,RW05,NB537,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:010,4,PASG1N,RW23,NB523,YM,E,A,E   , ,010,CF, ,CB,YM,D, ,      ,0293,1064,2270,0060, ,     ,     ,10000,-,265,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,PASG1N,RW23,NB524,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PASG1N,RW23,NB525,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,PASG1N,RW23,MADUG,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,PASG1N,RW23,NB537,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PASG1N, ,NB537,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,5,PASG1N, ,PASGO,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PASG1N,DIPSO,PASGO,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,PASG1N,DIPSO,DIPSO,YB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PASG1N,NOBAR,PASGO,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,PASG1N,NOBAR,NOBAR,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PASG1N,OLSEM,PASGO,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,PASG1N,OLSEM,OLSEM,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PKS1D,RW05,NB505,YM,P,C,E   , ,010,CF, ,CB,YM,D, ,      ,0311,1169,0470,0040, ,     ,     ,10000,-,205,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,PKS1D,RW05,NB506,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PKS1D,RW05,NB507,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,PKS1D,RW05,NB508,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,4,PKS1D,RW05,NB509,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,PKS1D,RW05,DUBSU,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,PKS1D,RW05,PKS,YM,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PKS1D,RW23,NB523,YM,E,A,E   , ,010,CF, ,CB,YM,D, ,      ,0293,1064,2270,0060, ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,PKS1D,RW23,NB524,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:030,4,PKS1D,RW23,DULAX,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,PKS1D,RW23,NB528,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,PKS1D,RW23,TEEVE,YM,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,PKS1D,RW23,PKS,YM,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,REDA1N,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0470,    ,+,00800,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,REDA1N,RW05,MIKOM,YM,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:030,4,REDA1N,RW05,NB518,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,REDA1N,RW05,REDAS,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,REDA1N,RW23,NB523,YM,E,A,E   , ,010,CF, ,CB,YM,D, ,      ,0293,1064,2270,0060, ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,4,REDA1N,RW23,REDAS,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,265,    ,   , , , , , , , , ;
SID:010,6,REDA1N,EXETA,REDAS,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSWS,YM,P,A, , , , ;
SID:020,6,REDA1N,EXETA,EXETA,YM,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
