APPCH:010,A,T02,RKL,RKL,LG,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T02,RKL,KLI27,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T02,RKL,KLI27,LG,P,C,E  C,R,   ,HF, , , , , ,      ,    ,    ,0200,0060,+,FL100,     ,     ,-,280,    ,   , , , , , ,0,D,S;
APPCH:040,A,T02,RKL,KLI17,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T02,RKL,CF02,LG,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T02,SIT,SIT,LG,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T02,SIT,KLI27,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T02,SIT,KLI27,LG,P,C,E  C,R,   ,HF, , , , , ,      ,    ,    ,0200,0060,+,FL100,     ,     ,-,280,    ,   , , , , , ,0,D,S;
APPCH:040,A,T02,SIT,KLI17,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T02,SIT,CF02,LG,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T02, ,CF02,LG,P,C,E  I, ,   ,IF, ,KLI,LG,D, ,      ,2000,0120,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T02, ,FF02,LG,P,C,E  F, ,   ,CF, ,KLI,LG,D, ,      ,2000,0070,0200,0050,+,03000,     ,     , ,   ,    ,   ,KLI,LG,D, , ,0,D,S;
APPCH:030,T,T02, ,MA02,LG,P,C,E  M, ,   ,CF, ,KLI,LG,D, ,      ,2000,0015,0200,0055, ,01375,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T02, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0200,    ,+,01560,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T02, , , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T02, ,KL27A,LG,P,C,E   , ,   ,CF, ,KLI,LG,D, ,      ,2280,0270,2280,0220, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T02, ,KLI27,LG,P,C,E   ,L,   ,AF, ,KLI,LG,D, ,      ,2000,0270,2280,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,T,T02, ,KLI27,LG,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0200,0060,+,FL100,     ,     ,-,280,    ,   , , , , , ,0,D,S;
RWY:RW02 ,     ,      ,01150, ,    , ,   ;N35105454,E025192071,0968;
RWY:RW20 ,     ,      ,01091, ,    , ,   ;N35120805,E025195328,0190;
