SID:010,5,EXUT1C,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2020,    ,+,01410,     ,05000, ,   ,    ,   ,EFET,EF,P,A, , , , ;
SID:020,5,EXUT1C,RW21,ET361,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,EXUT1C,RW21,ET371,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,EXUT1C,RW21,EXUTI,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EXUT1D,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0220,    ,+,01690,     ,05000, ,   ,    ,   ,EFET,EF,P,A, , , , ;
SID:020,5,EXUT1D,RW03,ET373,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,EXUT1D,RW03,ET374,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EXUT1D,RW03,EXUTI,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOMA1C,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2020,    ,+,01410,     ,05000, ,   ,    ,   ,EFET,EF,P,A, , , , ;
SID:020,5,GOMA1C,RW21,ET361,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,GOMA1C,RW21,ET371,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,GOMA1C,RW21,ET372,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GOMA1C,RW21,GOMAV,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOMA1D,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0220,    ,+,06000,     ,05000,-,200,    ,   ,EFET,EF,P,A, , , , ;
SID:020,5,GOMA1D,RW03,GOMAV,EN,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
