SID:010,4,APNEA1,RW17C,CAXOT,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KEND,K4,P,A, , , , ;
SID:020,4,APNEA1,RW17C,ALBIO,K4,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,APNEA1,RW17C,APNEA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,APNEA1,RW17R,MOKNE,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KEND,K4,P,A, , , , ;
SID:020,4,APNEA1,RW17R,ALBIO,K4,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,APNEA1,RW17R,APNEA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,APNEA1,RW35C,ZEVUV,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KEND,K4,P,A, , , , ;
SID:020,4,APNEA1,RW35C,ALBIO,K4,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,APNEA1,RW35C,APNEA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,APNEA1,RW35L,KIMSH,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KEND,K4,P,A, , , , ;
SID:020,4,APNEA1,RW35L,ALBIO,K4,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,APNEA1,RW35L,APNEA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
